order_id;order_line_id;order_ts;customer_id;seller_id;product_id;quantity;unit_price;discount_amount;currency;shipping_country;payment_method;order_status;shipping_address;promo_code;channel
ORD-20260603-00173;ORD-20260603-00173-3;2026-06-03 23:47:06;C010737;S0306;P000288;1;23,80;0,00;EUR;BE;APPLEPAY;delivered;155 avenue des Tilleuls, 2000 Anvers;;WEB
ORD-20260603-00173;ORD-20260603-00173-4;2026-06-03 23:47:06;C010737;S0358;P004189;1;30,15;3,02;EUR;BE;APPLEPAY;DELIVERED;155 avenue des Tilleuls, 2000 Anvers;;WEB
ORD-20260603-00173;ORD-20260603-00173-5;2026-06-03 23:47:06;C010737;S0457;P003815;1;23,05;2,31;EUR;BE;APPLEPAY;Delivered;155 avenue des Tilleuls, 2000 Anvers;;WEB
ORD-20260603-00174;ORD-20260603-00174-1;2026-06-03 09:05:22;C006270;S0489;P002245;1;93,59;9,36;EUR;FR;CARD;DELIVERED;14 route de Bordeaux, 13008 Marseille;;MOBILE_APP
ORD-20260603-00175;ORD-20260603-00175-1;2026-06-03 11:44:51;C010740;S0188;P005038;1;112,86;11,29;EUR;DE;PAYPAL;DELIVERED;26 place de l'Église, 10115 Berlin;;WEB
ORD-20260603-00175;ORD-20260603-00175-2;2026-06-03 11:44:51;C998438;S0337;P001450;1;10,17;1,02;EUR;DE;PAYPAL;delivered;26 place de l'Église, 10115 Berlin;;WEB
ORD-20260603-00175;ORD-20260603-00175-3;2026-06-03 11:44:51;C010740;S0555;P004282;3;35,38;0,00;EUR;DE;PAYPAL;Delivered;26 place de l'Église, 10115 Berlin;;WEB
ORD-20260603-00175;ORD-20260603-00175-4;2026-06-03 11:44:51;C010740;S0061;P006415;1;58,03;8,70;EUR;DE;PAYPAL;DELIVERED;26 place de l'Église, 10115 Berlin;;WEB
ORD-20260603-00176;ORD-20260603-00176-1;2026-06-03 13:37:44;C990925;S0020;P006235;1;53,88;2,69;EUR;IT;CARD;Shipped;57 rue de la République, 00184 Rome;;WEB
ORD-20260603-00177;ORD-20260603-00177-1;2026-06-03 15:42:08;C003461;S0406;P004747;3;107,09;0,00;EUR;FR;CARD;delivered;102 route de Bordeaux, 75011 Paris;WELCOME15;MOBILE_APP
ORD-20260603-00177;ORD-20260603-00177-2;2026-06-03 15:42:08;C003461;S0378;P000179;1;22,28;0,00;EUR;FR;CARD;DELIVERED;102 route de Bordeaux, 75011 Paris;WELCOME15;MOBILE_APP
ORD-20260603-00178;ORD-20260603-00178-1;2026-06-03 08:09:43;C013774;S0491;P002348;1;25,24;0,00;EUR;ES;PAYPAL;RETURNED;177 cours Gambetta, 28001 Madrid;;WEB
ORD-20260603-00178;ORD-20260603-00178-2;2026-06-03 08:09:43;C013774;S0116;P001854;4;18,20;7,28;EUR;ES;PAYPAL; RETURNED ;177 cours Gambetta, 28001 Madrid;;WEB
ORD-20260603-00178;ORD-20260603-00178-3;2026-06-03 08:09:43;C013774;S0446;P003045;3;13,99;0,00;EUR;ES;PAYPAL; RETURNED ;177 cours Gambetta, 28001 Madrid;;WEB
ORD-20260603-00178;ORD-20260603-00178-4;2026-06-03 08:09:43;C013774;S0102;P002533;3;66,49;9,97;EUR;ES;PAYPAL;Returned;177 cours Gambetta, 28001 Madrid;;WEB
ORD-20260603-00178;ORD-20260603-00178-5;2026-06-03 08:09:43;C013774;S0061;P001730;2;19,50;5,85;EUR;ES;PAYPAL;RETURNED;177 cours Gambetta, 28001 Madrid;;WEB
ORD-20260603-00179;ORD-20260603-00179-1;2026-06-03 21:06:38;C016346;S0208;P001104;1;54,52;2,73;EUR;FR;CARD;DELIVERED;139 cours Gambetta, 69003 Lyon;FREESHIP;WEB
ORD-20260603-00180;ORD-20260603-00180-1;2026-06-03 15:57:12;C023138;S0542;P003258;1;27,43;4,11;EUR;ES;CARD;DELIVERED;149 impasse du Moulin, 08001 Barcelone;;WEB
ORD-20260603-00181;ORD-20260603-00181-1;2026-06-03 09:05:55;C023303;S0046;P000134;3;41,38;12,41;EUR;FR;CARD;DELIVERED;58 route de Bordeaux, 44000 Nantes;;WEB
ORD-20260603-00182;ORD-20260603-00182-1;2026-06-03 04:43:17;C010769;S0081;P000969;4;138,52;55,41;EUR;FR;CARD;DELIVERED;3 cours Gambetta, 75011 Paris;VIP20;WEB
ORD-20260603-00183;ORD-20260603-00183-1;2026-06-03 20:35:06;C013128;S0200;P002280;2;11,49;0,00;EUR;FR;PAYPAL;DELIVERED;169 quai des Chartrons, 44000 Nantes;;WEB
ORD-20260603-00184;ORD-20260603-00184-1;2026-06-03 10:18:51;C002393;S0061;P000010;1;5,50;0,28;EUR;ES;PAYPAL; DELIVERED ;153 chemin des Vignes, 08001 Barcelone;;MOBILE_APP
ORD-20260603-00184;ORD-20260603-00184-2;2026-06-03 10:18:51;C002393;S0304;P001983;1;76,39;0,00;EUR;ES;PAYPAL;delivered;153 chemin des Vignes, 08001 Barcelone;;MOBILE_APP
ORD-20260603-00184;ORD-20260603-00184-3;2026-06-03 10:18:51;C002393;S0599;P002964;1;67,54;0,00;EUR;ES;PAYPAL;DELIVERED;153 chemin des Vignes, 08001 Barcelone;;MOBILE_APP
ORD-20260603-00184;ORD-20260603-00184-4;2026-06-03 10:18:51;C002393;S0331;P006254;1;18,82;2,82;EUR;ES;PAYPAL; DELIVERED ;153 chemin des Vignes, 08001 Barcelone;;MOBILE_APP
ORD-20260603-00184;ORD-20260603-00184-5;2026-06-03 10:18:51;C002393;S0483;P004734;1;106,22;10,62;EUR;ES;PAYPAL;delivered;153 chemin des Vignes, 08001 Barcelone;;MOBILE_APP
ORD-20260603-00185;ORD-20260603-00185-1;2026-06-03 13:21:22;C017214;S0517;P006416;3;97,46;29,24;EUR;DE;PAYPAL;delivered;45 allée des Peupliers, 20095 Hambourg;SUMMER10;WEB
ORD-20260603-00186;ORD-20260603-00186-1;2026-06-03 15:45:55;C013231;S0590;P002001;1;26,95;1,35;EUR;FR;CARD;DELIVERED;142 place de l'Église, 33000 Bordeaux;VIP20;MARKETPLACE_API
ORD-20260603-00187;ORD-20260603-00187-1;2026-06-03 23:53:03;C006053;S0209;P000033;1;65,54;0,00;EUR;FR;CARD; CANCELLED ;133 route de Bordeaux, 67000 Strasbourg;;WEB
ORD-20260603-00188;ORD-20260603-00188-1;2026-06-03 21:39:37;C001460;S0358;P000268;1;19,59;0,00;EUR;ES;APPLEPAY;SHIPPED;59 rue du Général Leclerc, 46001 Valence;;MOBILE_APP
ORD-20260603-00189;ORD-20260603-00189-1;2026-06-03 10:28:18;C017616;S0154;P002251;1;28,20;0,00;EUR;DE;PAYPAL;CANCELLED;111 quai des Chartrons, 10115 Berlin;;MOBILE_APP
ORD-20260603-00190;ORD-20260603-00190-1;2026-06-03 12:12:00;C013759;S0152;P000049;1;31,31;1,57;EUR;NL;PAYPAL;Delivered;42 allée des Peupliers, 1011 Amsterdam;FLASH5;MARKETPLACE_API
ORD-20260603-00190;ORD-20260603-00190-2;2026-06-03 12:12:00;C013759;S0390;P003317;2;6,63;0,00;EUR;NL;PAYPAL;DELIVERED;42 allée des Peupliers, 1011 Amsterdam;FLASH5;MARKETPLACE_API
ORD-20260603-00191;ORD-20260603-00191-1;2026-06-03 14:47:43;C009012;S0238;P000907;1;100,10;5,00;EUR;NL;CARD;DELIVERED;9 quai des Chartrons, 1011 Amsterdam;SUMMER10;MOBILE_APP
ORD-20260603-00191;ORD-20260603-00191-2;2026-06-03 14:47:43;C009012;S0458;P006188;1;126,17;0,00;EUR;NL;CARD; DELIVERED ;9 quai des Chartrons, 1011 Amsterdam;SUMMER10;MOBILE_APP
ORD-20260603-00191;ORD-20260603-00191-3;2026-06-03 14:47:43;C009012;S0571;P002399;1;73,30;10,99;EUR;NL;CARD;DELIVERED;9 quai des Chartrons, 1011 Amsterdam;SUMMER10;MOBILE_APP
ORD-20260603-00192;ORD-20260603-00192-1;2026-06-03 14:14:18;C020139;S0282;P003910;1;148,05;22,21;EUR;ES;PAYPAL;DELIVERED;12 impasse du Moulin, 28001 Madrid;FREESHIP;MOBILE_APP
ORD-20260603-00192;ORD-20260603-00192-2;2026-06-03 14:14:18;C020139;S0504;P006325;2;9,20;1,84;EUR;ES;PAYPAL;delivered;12 impasse du Moulin, 28001 Madrid;FREESHIP;MOBILE_APP
ORD-20260603-00193;ORD-20260603-00193-1;2026-06-03 10:07:22;C018556;S0274;P001274;1;94,83;0,00;EUR;FR;CARD;DELIVERED;31 rue Victor Hugo, 59000 Lille;VIP20;WEB
ORD-20260603-00194;ORD-20260603-00194-1;2026-06-03 13:20:31;C014479;S0490;P000250;4;83,70;33,48;EUR;IT;TRANSFER;DELIVERED;156 rue Victor Hugo, 20121 Milan;;MOBILE_APP
ORD-20260603-00194;ORD-20260603-00194-2;2026-06-03 13:20:31;C014479;S0325;P004773;1;123,54;12,35;EUR;IT;TRANSFER;delivered;156 rue Victor Hugo, 20121 Milan;;MOBILE_APP
ORD-20260603-00195;ORD-20260603-00195-1;2026-06-03 21:52:05;C006080;S0367;P006933;1;213,24;0,00;EUR;IT;CARD;shipped;93 rue de la République, 00184 Rome;WELCOME15;WEB
ORD-20260603-00195;ORD-20260603-00195-2;2026-06-03 21:52:05;C006080;S0307;P004887;2;9,15;0,00;EUR;IT;CARD;SHIPPED;93 rue de la République, 00184 Rome;WELCOME15;WEB
ORD-20260603-00195;ORD-20260603-00195-3;2026-06-03 21:52:05;C006080;S0521;P005380;1;38,79;3,88;EUR;IT;CARD;SHIPPED;93 rue de la République, 00184 Rome;WELCOME15;WEB
ORD-20260603-00195;ORD-20260603-00195-4;2026-06-03 21:52:05;C006080;S0167;P001856;1;83,00;8,30;EUR;IT;CARD;shipped;93 rue de la République, 00184 Rome;WELCOME15;WEB
ORD-20260603-00196;ORD-20260603-00196-1;2026-06-03 11:34:43;C021089;S0122;P002818;1;65,46;0,00;EUR;IT;APPLEPAY;RETURNED;88 avenue des Tilleuls, 20121 Milan;;WEB
ORD-20260603-00197;ORD-20260603-00197-1;2026-06-03 09:31:34;C003771;S0297;P007857;1;43,42;0,00;EUR;NL;PAYPAL;DELIVERED;120 cours Gambetta, 1011 Amsterdam;WELCOME15;WEB
ORD-20260603-00197;ORD-20260603-00197-2;2026-06-03 09:31:34;C003771;S0260;P005428;1;34,20;1,71;EUR;NL;PAYPAL;delivered;120 cours Gambetta, 1011 Amsterdam;WELCOME15;WEB
ORD-20260603-00197;ORD-20260603-00197-3;2026-06-03 09:31:34;C003771;S0082;P004388;1;87,67;13,15;EUR;NL;PAYPAL; DELIVERED ;120 cours Gambetta, 1011 Amsterdam;WELCOME15;WEB
ORD-20260603-00198;ORD-20260603-00198-1;2026-06-03 10:37:04;C011130;S0015;P002237;1;66,38;0,00;EUR;FR;CARD;Delivered;23 allée des Peupliers, 44000 Nantes;FLASH5;WEB
ORD-20260603-00199;ORD-20260603-00199-1;2026-06-03 13:53:39;C001999;S0116;P002689;1;18,20;0,00;EUR;DE;CARD;DELIVERED;152 rue du Général Leclerc, 10115 Berlin;SUMMER10;MOBILE_APP
ORD-20260603-00199;ORD-20260603-00199-2;2026-06-03 13:53:39;C001999;S0083;P007645;1;83,29;8,33;EUR;DE;CARD;Delivered;152 rue du Général Leclerc, 10115 Berlin;SUMMER10;MOBILE_APP
ORD-20260603-00200;ORD-20260603-00200-1;2026-06-03 12:08:33;C022969;S0393;P000199;1;110,26;0,00;EUR;DE;TRANSFER;DELIVERED;161 route de Bordeaux, 80331 Munich;VIP20;WEB
ORD-20260603-00200;ORD-20260603-00200-2;2026-06-03 12:08:33;C022969;S0179;P005077;1;38,07;0,00;EUR;DE;TRANSFER;DELIVERED;161 route de Bordeaux, 80331 Munich;VIP20;WEB
ORD-20260603-00201;ORD-20260603-00201-1;2026-06-03 10:30:53;C000644;S0314;P004389;1;59,43;0,00;EUR;FR;PAYPAL;DELIVERED;173 route de Bordeaux, 31000 Toulouse;;MOBILE_APP
ORD-20260603-00202;ORD-20260603-00202-1;2026-06-03 18:02:12;C004902;S0507;P006594;1;68,77;0,00;EUR;ES;CARD; CANCELLED ;66 rue Victor Hugo, 46001 Valence;FREESHIP;MOBILE_APP
ORD-20260603-00202;ORD-20260603-00202-2;2026-06-03 18:02:12;C004902;S0262;P004423;4;96,61;0,00;EUR;ES;CARD;CANCELLED;66 rue Victor Hugo, 46001 Valence;FREESHIP;MOBILE_APP
ORD-20260603-00203;ORD-20260603-00203-1;2026-06-03 15:33:34;C011723;S0252;P000504;1;65,86;0,00;EUR;DE;PAYPAL;RETURNED;110 place de l'Église, 20095 Hambourg;VIP20;WEB
ORD-20260603-00204;ORD-20260603-00204-1;2026-06-03 15:20:58;C016676;S0417;P001533;2;132,31;26,46;EUR;NL;CARD; RETURNED ;4 quai des Chartrons, 1011 Amsterdam;WELCOME15;WEB
ORD-20260603-00204;ORD-20260603-00204-2;2026-06-03 15:20:58;C016676;S0322;P001480;1;81,11;4,06;EUR;NL;CARD;RETURNED;4 quai des Chartrons, 1011 Amsterdam;WELCOME15;WEB
ORD-20260603-00204;ORD-20260603-00204-3;2026-06-03 15:20:58;C016676;S0028;P007340;4;14,95;0,00;EUR;NL;CARD;RETURNED;4 quai des Chartrons, 1011 Amsterdam;WELCOME15;WEB
ORD-20260603-00205;ORD-20260603-00205-1;2026-06-03 14:27:18;C024632;S0191;P000708;1;127,46;0,00;EUR;FR;CARD; CANCELLED ;163 rue du Général Leclerc, 13008 Marseille;;WEB
ORD-20260603-00206;ORD-20260603-00206-1;2026-06-03 20:05:24;C020343;S0114;P005970;1;187,65;9,38;EUR;FR;PAYPAL;DELIVERED;142 rue du Général Leclerc, 67000 Strasbourg;VIP20;MOBILE_APP
ORD-20260603-00206;ORD-20260603-00206-2;2026-06-03 20:05:24;C020343;S0149;P005945;1;73,46;11,02;EUR;FR;PAYPAL;Delivered;142 rue du Général Leclerc, 67000 Strasbourg;VIP20;MOBILE_APP
ORD-20260603-00207;ORD-20260603-00207-1;2026-06-03 12:03:42;C019474;S0581;P001194;1;67,01;6,70;EUR;IT;PAYPAL;DELIVERED;71 boulevard Saint-Michel, 20121 Milan;;WEB
ORD-20260603-00208;ORD-20260603-00208-1;2026-06-03 14:06:17;C007902;S0352;P006285;1;56,73;2,84;EUR;FR;CARD;delivered;165 rue Victor Hugo, 59000 Lille;FLASH5;MOBILE_APP
ORD-20260603-00209;ORD-20260603-00209-1;2026-06-03 10:34:42;C007020;S0139;P004799;1;34,54;0,00;EUR;FR;CARD;DELIVERED;177 place de l'Église, 31000 Toulouse;FLASH5;MOBILE_APP
ORD-20260603-00209;ORD-20260603-00209-2;2026-06-03 10:34:42;C007020;S0581;P001934;1;13,57;0,00;EUR;FR;CARD;Delivered;177 place de l'Église, 31000 Toulouse;FLASH5;MOBILE_APP
ORD-20260603-00210;ORD-20260603-00210-1;2026-06-03 17:58:51;C014458;S0473;P007998;3;73,11;32,90;EUR;FR;CARD; SHIPPED ;122 place de l'Église, 13008 Marseille;FLASH5;WEB
ORD-20260603-00210;ORD-20260603-00210-2;2026-06-03 17:58:51;C014458;S0468;P006812;2;58,43;0,00;EUR;FR;CARD;Shipped;122 place de l'Église, 13008 Marseille;FLASH5;WEB
ORD-20260603-00210;ORD-20260603-00210-3;2026-06-03 17:58:51;C014458;S0443;P004569;1;23,29;0,00;EUR;FR;CARD;shipped;122 place de l'Église, 13008 Marseille;FLASH5;WEB
ORD-20260603-00211;ORD-20260603-00211-1;2026-06-03 06:37:19;C014169;S0188;P000628;2;27,27;8,18;EUR;FR;APPLEPAY;SHIPPED;46 boulevard Saint-Michel, 59000 Lille;;MOBILE_APP
ORD-20260603-00211;ORD-20260603-00211-2;2026-06-03 06:37:19;C014169;S0154;P001487;2;63,08;0,00;EUR;FR;APPLEPAY;SHIPPED;46 boulevard Saint-Michel, 59000 Lille;;MOBILE_APP
ORD-20260603-00212;ORD-20260603-00212-1;2026-06-03 21:06:25;C007139;S0092;P000935;1;9,33;0,00;EUR;BE;CARD; DELIVERED ;51 rue du Général Leclerc, 4000 Liège;;MOBILE_APP
ORD-20260603-00213;ORD-20260603-00213-1;2026-06-03 11:49:59;C024834;S0205;P006651;1;73,62;3,68;EUR;IT;CARD;DELIVERED;77 chemin des Vignes, 20121 Milan;;MOBILE_APP
ORD-20260603-00213;ORD-20260603-00213-2;2026-06-03 11:49:59;C024834;S0187;P000444;1;83,85;0,00;EUR;IT;CARD;DELIVERED;77 chemin des Vignes, 20121 Milan;;MOBILE_APP
ORD-20260603-00213;ORD-20260603-00213-3;2026-06-03 11:49:59;C024834;S0392;P004167;1;35,57;0,00;EUR;IT;CARD; DELIVERED ;77 chemin des Vignes, 20121 Milan;;MOBILE_APP
ORD-20260603-00214;ORD-20260603-00214-1;2026-06-03 21:26:47;C005391;S0590;P003036;1;199,70;0,00;EUR;FR;CARD;DELIVERED;90 rue du Général Leclerc, 67000 Strasbourg;;MOBILE_APP
ORD-20260603-00214;ORD-20260603-00214-2;2026-06-03 21:26:47;C005391;S0263;P001288;1;53,65;0,00;EUR;FR;CARD;DELIVERED;90 rue du Général Leclerc, 67000 Strasbourg;;MOBILE_APP
ORD-20260603-00214;ORD-20260603-00214-3;2026-06-03 21:26:47;C005391;S0162;P007648;1;10,57;0,00;EUR;FR;CARD;delivered;90 rue du Général Leclerc, 67000 Strasbourg;;MOBILE_APP
ORD-20260603-00215;ORD-20260603-00215-1;2026-06-03 13:48:29;C016502;S0192;P002107;1;64,41;6,44;EUR;IT;PAYPAL;DELIVERED;86 chemin des Vignes, 00184 Rome;WELCOME15;MOBILE_APP
ORD-20260603-00215;ORD-20260603-00215-2;2026-06-03 13:48:29;C016502;S0547;P007813;2;8,74;0,00;EUR;IT;PAYPAL;delivered;86 chemin des Vignes, 00184 Rome;WELCOME15;MOBILE_APP
ORD-20260603-00216;ORD-20260603-00216-1;2026-06-03 12:47:34;C017912;S0157;P001656;1;209,12;0,00;EUR;FR;CARD;delivered;59 place de l'Église, 44000 Nantes;;WEB
ORD-20260603-00216;ORD-20260603-00216-2;2026-06-03 12:47:34;C017912;S0045;P001698;1;96,28;0,00;EUR;FR;CARD;Delivered;59 place de l'Église, 44000 Nantes;;WEB
ORD-20260603-00216;ORD-20260603-00216-3;2026-06-03 12:47:34;C017912;S0559;P002083;1;9,54;0,00;EUR;FR;CARD;DELIVERED;59 place de l'Église, 44000 Nantes;;WEB
ORD-20260603-00216;ORD-20260603-00216-4;2026-06-03 12:47:34;C017912;S0557;P005264;1;69,02;6,90;EUR;FR;CARD;DELIVERED;59 place de l'Église, 44000 Nantes;;WEB
ORD-20260603-00216;ORD-20260603-00216-5;2026-06-03 12:47:34;C017912;S0277;P005134;1;64,98;9,75;EUR;FR;CARD;DELIVERED;59 place de l'Église, 44000 Nantes;;WEB
ORD-20260603-00217;ORD-20260603-00217-1;2026-06-03 15:08:32;C004441;S0236;P007698;2;162,62;0,00;EUR;DE;PAYPAL;DELIVERED;115 avenue des Tilleuls, 10115 Berlin;SUMMER10;WEB
ORD-20260603-00217;ORD-20260603-00217-2;2026-06-03 15:08:32;C004441;S0080;P001272;1;58,13;0,00;EUR;DE;PAYPAL;DELIVERED;115 avenue des Tilleuls, 10115 Berlin;SUMMER10;WEB
ORD-20260603-00217;ORD-20260603-00217-3;2026-06-03 15:08:32;C004441;S0438;P002724;1;235,36;35,30;EUR;DE;PAYPAL;DELIVERED;115 avenue des Tilleuls, 10115 Berlin;SUMMER10;WEB
ORD-20260603-00217;ORD-20260603-00217-4;2026-06-03 15:08:32;C004441;S0282;P001822;2;54,41;0,00;EUR;DE;PAYPAL;DELIVERED;115 avenue des Tilleuls, 10115 Berlin;SUMMER10;WEB
ORD-20260603-00217;ORD-20260603-00217-5;2026-06-03 15:08:32;C004441;S0586;P001747;1;60,36;9,05;EUR;DE;PAYPAL;DELIVERED;115 avenue des Tilleuls, 10115 Berlin;SUMMER10;WEB
ORD-20260603-00218;ORD-20260603-00218-1;2026-06-03 10:22:59;C011126;S0563;P004888;1;49,09;0,00;EUR;IT;CARD; DELIVERED ;42 place de l'Église, 20121 Milan;SUMMER10;MOBILE_APP
ORD-20260603-00218;ORD-20260603-00218-2;2026-06-03 10:22:59;C011126;S0122;P001962;1;66,97;0,00;EUR;IT;CARD;DELIVERED;42 place de l'Église, 20121 Milan;SUMMER10;MOBILE_APP
ORD-20260603-00219;ORD-20260603-00219-1;2026-06-03 15:25:43;C022596;S0466;P003676;1;60,47;0,00;EUR;DE;CARD;SHIPPED;147 rue du Général Leclerc, 20095 Hambourg;;WEB
ORD-20260603-00219;ORD-20260603-00219-2;2026-06-03 15:25:43;C022596;S0429;P005305;1;29,36;0,00;EUR;DE;CARD; SHIPPED ;147 rue du Général Leclerc, 20095 Hambourg;;WEB
ORD-20260603-00220;ORD-20260603-00220-1;2026-06-03 16:54:15;C018201;S0021;P005939;3;96,27;0,00;EUR;DE;CARD;RETURNED;91 rue du Général Leclerc, 20095 Hambourg;;MOBILE_APP
ORD-20260603-00221;ORD-20260603-00221-1;2026-06-03 16:26:39;C011761;S0005;P001301;1;73,46;0,00;EUR;FR;CARD;DELIVERED;165 avenue des Tilleuls, 75011 Paris;FLASH5;WEB
ORD-20260603-00221;ORD-20260603-00221-2;2026-06-03 16:26:39;C011761;S0243;P004545;1;63,07;6,31;EUR;FR;CARD;DELIVERED;165 avenue des Tilleuls, 75011 Paris;FLASH5;WEB
ORD-20260603-00222;ORD-20260603-00222-1;2026-06-03 17:55:58;C016362;S0157;P002333;2;106,82;0,00;EUR;FR;GIFTCARD;DELIVERED;86 rue Victor Hugo, 33000 Bordeaux;FLASH5;WEB
ORD-20260603-00222;ORD-20260603-00222-2;2026-06-03 17:55:58;C016362;S0484;P007757;1;71.70;7,17;EUR;FR;GIFTCARD;DELIVERED;86 rue Victor Hugo, 33000 Bordeaux;FLASH5;WEB
ORD-20260603-00223;ORD-20260603-00223-1;2026-06-03 09:25:00;C004460;S0234;P005381;1;67,09;0,00;EUR;BE;CARD;SHIPPED;66 route de Bordeaux, 4000 Liège;;WEB
ORD-20260603-00223;ORD-20260603-00223-2;2026-06-03 09:25:00;C004460;S0485;P007592;2;47,78;0,00;EUR;BE;CARD;SHIPPED;66 route de Bordeaux, 4000 Liège;;WEB
ORD-20260603-00224;ORD-20260603-00224-1;2026-06-03 11:14:17;C000617;S0494;P000654;1;70,71;0,00;EUR;FR;CARD; DELIVERED ;61 route de Bordeaux, 33000 Bordeaux;FLASH5;MOBILE_APP
ORD-20260603-00225;ORD-20260603-00225-1;2026-06-03 12:03:52;C006408;S0353;P007519;1;46,79;0,00;EUR;IT;PAYPAL;DELIVERED;130 chemin des Vignes, 00184 Rome;FREESHIP;WEB
ORD-20260603-00225;ORD-20260603-00225-2;2026-06-03 12:03:52;C006408;S0418;P005605;3;48,92;22,01;EUR;IT;PAYPAL;DELIVERED;130 chemin des Vignes, 00184 Rome;FREESHIP;WEB
ORD-20260603-00225;ORD-20260603-00225-3;2026-06-03 12:03:52;C006408;S0406;P004584;2;51,03;0,00;EUR;IT;PAYPAL;DELIVERED;130 chemin des Vignes, 00184 Rome;FREESHIP;WEB
ORD-20260603-00226;ORD-20260603-00226-1;2026-06-03 08:09:00;C009018;S0238;P005133;1;19,09;0,00;EUR;FR;CARD;DELIVERED;103 cours Gambetta, 69003 Lyon;FLASH5;MOBILE_APP
ORD-20260603-00226;ORD-20260603-00226-2;2026-06-03 08:09:00;C009018;S0041;P000947;1;188,25;0,00;EUR;FR;CARD;DELIVERED;103 cours Gambetta, 69003 Lyon;FLASH5;MOBILE_APP
ORD-20260603-00226;ORD-20260603-00226-3;2026-06-03 08:09:00;C009018;S0512;P007819;1;24,65;1,23;EUR;FR;CARD;DELIVERED;103 cours Gambetta, 69003 Lyon;FLASH5;MOBILE_APP
ORD-20260603-00226;ORD-20260603-00226-4;2026-06-03 08:09:00;C009018;S0263;P005780;1;42,12;6,32;EUR;FR;CARD;DELIVERED;103 cours Gambetta, 69003 Lyon;FLASH5;MOBILE_APP
ORD-20260603-00227;ORD-20260603-00227-1;2026-06-03 12:37:01;C023575;S0592;P001674;1;51,38;5,14;EUR;ES;CARD;DELIVERED;87 rue Victor Hugo, 46001 Valence;FREESHIP;MOBILE_APP
ORD-20260603-00227;ORD-20260603-00227-2;2026-06-03 12:37:01;C023575;S0457;P006111;1;62,28;3,11;EUR;ES;CARD;DELIVERED;87 rue Victor Hugo, 46001 Valence;FREESHIP;MOBILE_APP
ORD-20260603-00228;ORD-20260603-00228-1;2026-06-03 04:26:51;C012272;S0290;P000840;1;139,77;6,99;EUR;BE;CARD;Delivered;132 rue de la République, 1000 Bruxelles;;WEB
ORD-20260603-00228;ORD-20260603-00228-2;2026-06-03 04:26:51;C012272;S0243;P004545;1;62,73;0,00;EUR;BE;CARD;DELIVERED;132 rue de la République, 1000 Bruxelles;;WEB
ORD-20260603-00228;ORD-20260603-00228-3;2026-06-03 04:26:51;C012272;S0594;P004910;3;43,28;0,00;EUR;BE;CARD;DELIVERED;132 rue de la République, 1000 Bruxelles;;WEB
ORD-20260603-00229;ORD-20260603-00229-1;2026-06-03 09:19:49;C009691;S0304;P007889;1;13,48;0,00;EUR;NL;PAYPAL;delivered;14 boulevard Saint-Michel, 1011 Amsterdam;;WEB
ORD-20260603-00229;ORD-20260603-00229-2;2026-06-03 09:19:49;C009691;S0140;P002979;1;182,56;0,00;EUR;NL;PAYPAL;Delivered;14 boulevard Saint-Michel, 1011 Amsterdam;;WEB
ORD-20260603-00230;ORD-20260603-00230-1;2026-06-03 11:05:05;C007304;S0229;P004697;2;134,19;26,84;EUR;ES;CARD;PENDING;136 route de Bordeaux, 28001 Madrid;VIP20;WEB
ORD-20260603-00230;ORD-20260603-00230-2;2026-06-03 11:05:05;C007304;S0215;P002930;1;17,31;0,00;EUR;ES;CARD;PENDING;136 route de Bordeaux, 28001 Madrid;VIP20;WEB
ORD-20260603-00230;ORD-20260603-00230-3;2026-06-03 11:05:05;C007304;S0462;P004783;1;78,18;11,73;EUR;ES;CARD; PENDING ;136 route de Bordeaux, 28001 Madrid;VIP20;WEB
ORD-20260603-00230;ORD-20260603-00230-4;2026-06-03 11:05:05;C007304;S0586;P005840;1;45,14;0,00;EUR;ES;CARD;PENDING;136 route de Bordeaux, 28001 Madrid;VIP20;WEB
ORD-20260603-00230;ORD-20260603-00230-5;2026-06-03 11:05:05;C007304;S0277;P003698;2;202,29;0,00;EUR;ES;CARD;PENDING;136 route de Bordeaux, 28001 Madrid;VIP20;WEB
ORD-20260603-00231;ORD-20260603-00231-1;2026-06-03 23:42:27;C024156;S0511;P004338;2;15,59;3,12;EUR;FR;GIFTCARD;DELIVERED;125 boulevard Saint-Michel, 69003 Lyon;;WEB
ORD-20260603-00231;ORD-20260603-00231-2;2026-06-03 23:42:27;C024156;S0599;P006393;3;18,93;0,00;EUR;FR;GIFTCARD;Delivered;125 boulevard Saint-Michel, 69003 Lyon;;WEB
ORD-20260603-00232;ORD-20260603-00232-1;2026-06-03 13:05:23;C018323;S0241;P002426;1;24,81;2,48;EUR;ES;PAYPAL;CANCELLED;31 rue de la République, 08001 Barcelone;;WEB
ORD-20260603-00232;ORD-20260603-00232-2;2026-06-03 13:05:23;C018323;S0132;P003029;1;16,25;0,00;EUR;ES;PAYPAL;CANCELLED;31 rue de la République, 08001 Barcelone;;WEB
ORD-20260603-00232;ORD-20260603-00232-3;2026-06-03 13:05:23;C018323;S0279;P007787;1;171,09;17,11;EUR;ES;PAYPAL;CANCELLED;31 rue de la République, 08001 Barcelone;;WEB
ORD-20260603-00233;ORD-20260603-00233-1;2026-06-03 18:14:16;C007837;S0065;P001082;2;136,68;27,34;EUR;FR;CARD;DELIVERED;6 impasse du Moulin, 13008 Marseille;VIP20;MOBILE_APP
