order_id;order_line_id;order_ts;customer_id;seller_id;product_id;quantity;unit_price;discount_amount;currency;shipping_country;payment_method;order_status;shipping_address;promo_code;channel
ORD-20260604-00171;ORD-20260604-00171-1;2026-06-04 11:32:38;C004513;S0291;P005469;1;10,14;1,01;EUR;FR;CARD;Returned;160 place de l'Église, 59000 Lille;;WEB
ORD-20260604-00172;ORD-20260604-00172-1;2026-06-04 15:20:45;C004598;S0566;P002000;4;67,79;0,00;EUR;ES;APPLEPAY;Delivered;33 quai des Chartrons, 46001 Valence;FREESHIP;WEB
ORD-20260604-00173;ORD-20260604-00173-1;2026-06-04 10:53:08;C006803;S0382;P001923;4;187,56;37,51;EUR;ES;PAYPAL;DELIVERED;59 route de Bordeaux, 28001 Madrid;SUMMER10;MOBILE_APP
ORD-20260604-00173;ORD-20260604-00173-2;2026-06-04 10:53:08;C006803;S0513;P002986;1;54,07;0,00;EUR;ES;PAYPAL;Delivered;59 route de Bordeaux, 28001 Madrid;SUMMER10;MOBILE_APP
ORD-20260604-00173;ORD-20260604-00173-3;2026-06-04 10:53:08;C006803;S0461;P005973;1;30,95;0,00;EUR;ES;PAYPAL;delivered;59 route de Bordeaux, 28001 Madrid;SUMMER10;MOBILE_APP
ORD-20260604-00173;ORD-20260604-00173-4;2026-06-04 10:53:08;C006803;S0333;P004235;2;76,89;0,00;EUR;ES;PAYPAL;delivered;59 route de Bordeaux, 28001 Madrid;SUMMER10;MOBILE_APP
ORD-20260604-00174;ORD-20260604-00174-1;2026-06-04 09:14:13;C002217;S0497;P001580;1;59,72;0,00;EUR;FR;CARD;DELIVERED;123 route de Bordeaux, 59000 Lille;;MOBILE_APP
ORD-20260604-00175;ORD-20260604-00175-1;2026-06-04 11:47:04;C001763;S0217;P003780;3;25,09;11,29;EUR;NL;APPLEPAY;DELIVERED;128 route de Bordeaux, 1011 Amsterdam;FLASH5;MARKETPLACE_API
ORD-20260604-00176;ORD-20260604-00176-1;2026-06-04 13:28:18;C009137;S0513;P002906;3;57,98;0,00;EUR;BE;CARD;Delivered;10 rue de la République, 2000 Anvers;VIP20;WEB
ORD-20260604-00176;ORD-20260604-00176-2;2026-06-04 13:28:18;C009137;S0526;P000065;2;236,21;70,86;EUR;BE;CARD;DELIVERED;10 rue de la République, 2000 Anvers;VIP20;WEB
ORD-20260604-00176;ORD-20260604-00176-3;2026-06-04 13:28:18;C009137;S0536;P007380;3;208,11;93,65;EUR;BE;CARD; DELIVERED ;10 rue de la République, 2000 Anvers;VIP20;WEB
ORD-20260604-00176;ORD-20260604-00176-4;2026-06-04 13:28:18;C009137;S0068;P006695;1;29,00;1,45;EUR;BE;CARD;delivered;10 rue de la République, 2000 Anvers;VIP20;WEB
ORD-20260604-00176;ORD-20260604-00176-5;2026-06-04 13:28:18;C009137;S0167;P005173;2;166,54;33,31;EUR;BE;CARD;delivered;10 rue de la République, 2000 Anvers;VIP20;WEB
ORD-20260604-00177;ORD-20260604-00177-1;2026-06-04 14:44:54;C014198;S0122;P006604;1;156,50;0,00;EUR;NL;CARD;DELIVERED;42 boulevard Saint-Michel, 1011 Amsterdam;WELCOME15;WEB
ORD-20260604-00177;ORD-20260604-00177-2;2026-06-04 14:44:54;C014198;S0301;P005880;1;7,19;0,00;EUR;NL;CARD;delivered;42 boulevard Saint-Michel, 1011 Amsterdam;WELCOME15;WEB
ORD-20260604-00177;ORD-20260604-00177-3;2026-06-04 14:44:54;C014198;S0372;P001424;1;197,75;9,89;EUR;NL;CARD;DELIVERED;42 boulevard Saint-Michel, 1011 Amsterdam;WELCOME15;WEB
ORD-20260604-00177;ORD-20260604-00177-4;2026-06-04 14:44:54;C014198;S0249;P006930;1;55,81;8,37;EUR;NL;CARD;DELIVERED;42 boulevard Saint-Michel, 1011 Amsterdam;WELCOME15;WEB
ORD-20260604-00177;ORD-20260604-00177-5;2026-06-04 14:44:54;C014198;S0397;P001782;1;25,37;0,00;EUR;NL;CARD;DELIVERED;42 boulevard Saint-Michel, 1011 Amsterdam;WELCOME15;WEB
ORD-20260604-00178;ORD-20260604-00178-1;2026-06-04 14:17:54;C001858;S0030;P004838;1;107,38;0,00;EUR;BE;TRANSFER;RETURNED;121 rue de la République, 2000 Anvers;FREESHIP;WEB
ORD-20260604-00178;ORD-20260604-00178-2;2026-06-04 14:17:54;C001858;S0436;P005195;3;48,28;0,00;EUR;BE;TRANSFER;RETURNED;121 rue de la République, 2000 Anvers;FREESHIP;WEB
ORD-20260604-00178;ORD-20260604-00178-3;2026-06-04 14:17:54;C001858;S0034;P003058;1;68,99;3,45;EUR;BE;TRANSFER;RETURNED;121 rue de la République, 2000 Anvers;FREESHIP;WEB
ORD-20260604-00178;ORD-20260604-00178-4;2026-06-04 14:17:54;C001858;S0097;P006492;1;81,41;4,07;EUR;BE;TRANSFER;RETURNED;121 rue de la République, 2000 Anvers;FREESHIP;WEB
ORD-20260604-00179;ORD-20260604-00179-1;2026-06-04 16:25:24;C007182;S0313;P007461;2;32,75;3,28;EUR;BE;CARD;RETURNED;62 impasse du Moulin, 2000 Anvers;VIP20;MOBILE_APP
ORD-20260604-00180;ORD-20260604-00180-1;2026-06-04 19:56:22;C023282;S0281;P007843;1;246,94;0,00;EUR;FR;CARD;Delivered;64 place de l'Église, 35000 Rennes;WELCOME15;MOBILE_APP
ORD-20260604-00181;ORD-20260604-00181-1;2026-06-04 15:15:10;C013083;S0025;P002220;1;3,77;0,57;EUR;NL;CARD;delivered;125 rue de la République, 1011 Amsterdam;FLASH5;MOBILE_APP
ORD-20260604-00182;ORD-20260604-00182-1;2026-06-04 22:21:13;C020412;S0135;P006645;4;21,70;13,02;EUR;FR;CARD;CANCELLED;78 impasse du Moulin, 67000 Strasbourg;SUMMER10;MOBILE_APP
ORD-20260604-00183;ORD-20260604-00183-1;2026-06-04 14:47:16;C011110;S0578;P002010;1;60,52;9,08;EUR;ES;CARD;DELIVERED;42 quai des Chartrons, 46001 Valence;;WEB
ORD-20260604-00184;ORD-20260604-00184-1;2026-06-04 16:03:15;C001832;S0494;P001460;2;85,14;0,00;EUR;FR;CARD;DELIVERED;48 route de Bordeaux, 33000 Bordeaux;;WEB
ORD-20260604-00184;ORD-20260604-00184-2;2026-06-04 16:03:15;C001832;S0385;P003165;1;206,98;10,35;EUR;FR;CARD;DELIVERED;48 route de Bordeaux, 33000 Bordeaux;;WEB
ORD-20260604-00185;ORD-20260604-00185-1;2026-06-04 15:12:51;C024084;S0081;P000639;1;80,65;12,10;EUR;FR;PAYPAL;delivered;114 allée des Peupliers, 35000 Rennes;VIP20;WEB
ORD-20260604-00186;ORD-20260604-00186-1;2026-06-04 11:22:33;C005857;S0031;P001062;1;3623;0,00;EUR;IT;CARD;DELIVERED;119 boulevard Saint-Michel, 20121 Milan;FREESHIP;MOBILE_APP
ORD-20260604-00186;ORD-20260604-00186-2;2026-06-04 11:22:33;C005857;S0469;P007039;1;56,99;0,00;EUR;IT;CARD;Delivered;119 boulevard Saint-Michel, 20121 Milan;FREESHIP;MOBILE_APP
ORD-20260604-00187;ORD-20260604-00187-1;2026-06-04 13:10:16;C002706;S0084;P005626;1;11,99;0,00;EUR;IT;PAYPAL;DELIVERED;133 route de Bordeaux, 20121 Milan;VIP20;WEB
ORD-20260604-00187;ORD-20260604-00187-2;2026-06-04 13:10:16;C002706;S0527;P002048;1;27,31;0,00;EUR;IT;PAYPAL;delivered;133 route de Bordeaux, 20121 Milan;VIP20;WEB
ORD-20260604-00188;ORD-20260604-00188-1;2026-06-04 15:12:01;C004245;S0168;P005152;1;60,52;3,03;EUR;ES;PAYPAL;DELIVERED;57 avenue des Tilleuls, 46001 Valence;;MOBILE_APP
ORD-20260604-00189;ORD-20260604-00189-1;2026-06-04 17:07:19;C021107;S0440;P006564;1;95,75;4,79;EUR;FR;CARD;DELIVERED;152 route de Bordeaux, 35000 Rennes;;WEB
ORD-20260604-00190;ORD-20260604-00190-1;2026-06-04 19:00:32;C000203;S0324;P004703;1;81,41;12,21;EUR;DE;PAYPAL;DELIVERED;152 route de Bordeaux, 20095 Hambourg;;WEB
ORD-20260604-00191;ORD-20260604-00191-1;2026-06-04 23:44:44;C011907;S0456;P001936;2;19,14;5,74;EUR;FR;CARD;delivered;112 rue du Général Leclerc, 75011 Paris;WELCOME15;MOBILE_APP
ORD-20260604-00192;ORD-20260604-00192-1;2026-06-04 16:10:31;C001275;S0151;P003798;1;4276;0,00;EUR;BE;CARD;DELIVERED;132 chemin des Vignes, 2000 Anvers;;WEB
ORD-20260604-00192;ORD-20260604-00192-2;2026-06-04 16:10:31;C001275;S0152;P001999;2;207,47;20,75;EUR;BE;CARD;DELIVERED;132 chemin des Vignes, 2000 Anvers;;WEB
ORD-20260604-00192;ORD-20260604-00192-3;2026-06-04 16:10:31;C001275;S0456;P003423;1;66,64;6,66;EUR;BE;CARD;DELIVERED;132 chemin des Vignes, 2000 Anvers;;WEB
ORD-20260604-00193;ORD-20260604-00193-1;2026-06-04 12:14:12;C022594;S0364;P002829;2;261,20;52,24;EUR;FR;PAYPAL;delivered;103 cours Gambetta, 31000 Toulouse;;WEB
ORD-20260604-00194;ORD-20260604-00194-1;2026-06-04 14:32:26;C020532;S0504;P005233;1;20,20;2,02;EUR;DE;CARD;DELIVERED;84 rue de la République, 20095 Hambourg;FREESHIP;WEB
ORD-20260604-00195;ORD-20260604-00195-1;2026-06-04 12:17:45;C015065;S0434;P002380;1;93,35;0,00;EUR;BE;CARD;DELIVERED;90 route de Bordeaux, 1000 Bruxelles;FREESHIP;WEB
ORD-20260604-00195;ORD-20260604-00195-2;2026-06-04 12:17:45;C015065;S0178;P006736;4;50,11;0,00;EUR;BE;CARD;delivered;90 route de Bordeaux, 1000 Bruxelles;FREESHIP;WEB
ORD-20260604-00195;ORD-20260604-00195-3;2026-06-04 12:17:45;C015065;S0299;P006190;1;45,44;6,82;EUR;BE;CARD; DELIVERED ;90 route de Bordeaux, 1000 Bruxelles;FREESHIP;WEB
ORD-20260604-00196;ORD-20260604-00196-1;2026-06-04 10:21:24;C013962;S0155;P000748;1;163,32;0,00;EUR;DE;CARD;DELIVERED;158 rue de la République, 80331 Munich;SUMMER10;WEB
ORD-20260604-00196;ORD-20260604-00196-2;2026-06-04 10:21:24;C013962;S0436;P000575;1;12,95;0,00;EUR;DE;CARD;DELIVERED;158 rue de la République, 80331 Munich;SUMMER10;WEB
ORD-20260604-00196;ORD-20260604-00196-3;2026-06-04 10:21:24;C013962;S0536;P006691;1;45,11;4,51;EUR;DE;CARD;DELIVERED;158 rue de la République, 80331 Munich;SUMMER10;WEB
ORD-20260604-00196;ORD-20260604-00196-4;2026-06-04 10:21:24;C013962;S0485;P004683;1;121,13;18,17;EUR;DE;CARD;DELIVERED;158 rue de la République, 80331 Munich;SUMMER10;WEB
ORD-20260604-00197;ORD-20260604-00197-1;2026-06-04 08:05:25;C001273;S0361;P001018;3;51,13;7,67;EUR;NL;CARD;RETURNED;14 impasse du Moulin, 1011 Amsterdam;;MOBILE_APP
ORD-20260604-00198;ORD-20260604-00198-1;2026-06-04 14:29:16;C013411;S0181;P000008;1;35,14;0,00;EUR;FR;CARD;Delivered;138 allée des Peupliers, 35000 Rennes;;WEB
ORD-20260604-00198;ORD-20260604-00198-2;2026-06-04 14:29:16;C013411;S0397;P001196;2;46,50;13,95;EUR;FR;CARD;DELIVERED;138 allée des Peupliers, 35000 Rennes;;WEB
ORD-20260604-00199;ORD-20260604-00199-1;2026-06-04 10:42:08;C000987;S0264;P002888;1;66,52;3,33;EUR;FR;CARD; DELIVERED ;37 cours Gambetta, 75011 Paris;WELCOME15;MOBILE_APP
ORD-20260604-00200;ORD-20260604-00200-1;2026-06-04 15:12:13;C014976;S0376;P002034;1;53,19;0,00;EUR;FR;CARD;DELIVERED;125 rue du Général Leclerc, 31000 Toulouse;SUMMER10;WEB
ORD-20260604-00201;ORD-20260604-00201-1;2026-06-04 15:43:13;C021155;S0331;P001229;1;15,30;0,00;EUR;FR;GIFTCARD;Delivered;43 cours Gambetta, 13008 Marseille;FREESHIP;WEB
ORD-20260604-00202;ORD-20260604-00202-1;2026-06-04 20:43:39;C008142;S0269;P004729;1;58,10;0,00;EUR;FR;CARD;delivered;149 rue de la République, 59000 Lille;FREESHIP;WEB
ORD-20260604-00203;ORD-20260604-00203-1;2026-06-04 11:53:09;C000924;S0407;P000255;1;38,59;0,00;EUR;FR;PAYPAL;DELIVERED;27 route de Bordeaux, 44000 Nantes;;WEB
ORD-20260604-00204;ORD-20260604-00204-1;2026-06-04 08:09:17;C007566;S0572;P007756;1;145,49;0,00;EUR;FR;PAYPAL;DELIVERED;108 route de Bordeaux, 67000 Strasbourg;SUMMER10;WEB
ORD-20260604-00205;ORD-20260604-00205-1;2026-06-04 11:01:59;C012593;S0004;P003417;3;34,67;15,60;EUR;DE;CARD;CANCELLED;16 allée des Peupliers, 20095 Hambourg;WELCOME15;WEB
ORD-20260604-00206;ORD-20260604-00206-1;2026-06-04 19:33:55;C005009;S0546;P000558;1;127,78;0,00;EUR;BE;CARD;DELIVERED;131 rue du Général Leclerc, 4000 Liège;;MOBILE_APP
ORD-20260604-00206;ORD-20260604-00206-2;2026-06-04 19:33:55;C005009;S0269;P004729;1;55,30;0,00;EUR;BE;CARD;DELIVERED;131 rue du Général Leclerc, 4000 Liège;;MOBILE_APP
ORD-20260604-00206;ORD-20260604-00206-3;2026-06-04 19:33:55;C005009;S0242;P001823;1;91,31;0,00;EUR;BE;CARD; DELIVERED ;131 rue du Général Leclerc, 4000 Liège;;MOBILE_APP
ORD-20260604-00207;ORD-20260604-00207-1;2026-06-04 19:15:05;C001009;S0024;P007744;2;8,74;0,87;EUR;FR;CARD;DELIVERED;170 route de Bordeaux, 35000 Rennes;VIP20;MOBILE_APP
ORD-20260604-00208;ORD-20260604-00208-1;2026-06-04 14:09:16;C006641;S0287;P007393;4;41,84;0,00;EUR;ES;PAYPAL;CANCELLED;8 rue Victor Hugo, 08001 Barcelone;;WEB
ORD-20260604-00208;ORD-20260604-00208-1;2026-06-04 14:09:16;C006641;S0287;P007393;4;41,84;0,00;EUR;ES;PAYPAL;CANCELLED;8 rue Victor Hugo, 08001 Barcelone;;WEB
ORD-20260604-00209;ORD-20260604-00209-1;2026-06-04 13:19:24;C023625;S0300;P005586;4;29,97;5,99;EUR;BE;PAYPAL;shipped;7 chemin des Vignes, 1000 Bruxelles;WELCOME15;MOBILE_APP
ORD-20260604-00210;ORD-20260604-00210-1;2026-06-04 17:09:47;C005473;S0188;P005889;3;32,83;9,85;EUR;BE;PAYPAL;delivered;75 cours Gambetta, 1000 Bruxelles;VIP20;MOBILE_APP
ORD-20260604-00210;ORD-20260604-00210-2;2026-06-04 17:09:47;C005473;S0420;P000355;1;26,55;3,98;EUR;BE;PAYPAL;delivered;75 cours Gambetta, 1000 Bruxelles;VIP20;MOBILE_APP
ORD-20260604-00210;ORD-20260604-00210-3;2026-06-04 17:09:47;C005473;S0573;P000289;1;47,66;0,00;EUR;BE;PAYPAL;Delivered;75 cours Gambetta, 1000 Bruxelles;VIP20;MOBILE_APP
ORD-20260604-00211;ORD-20260604-00211-1;2026-06-04 19:25:39;C007857;S0099;P000062;1;89,28;0,00;EUR;FR;CARD;DELIVERED;136 rue du Général Leclerc, 75011 Paris;;MOBILE_APP
ORD-20260604-00211;ORD-20260604-00211-2;2026-06-04 19:25:39;C007857;S0525;P000167;1;31,14;0,00;EUR;FR;CARD;DELIVERED;136 rue du Général Leclerc, 75011 Paris;;MOBILE_APP
ORD-20260604-00211;ORD-20260604-00211-3;2026-06-04 19:25:39;C007857;S0210;P005517;2;62,96;0,00;EUR;FR;CARD;DELIVERED;136 rue du Général Leclerc, 75011 Paris;;MOBILE_APP
ORD-20260604-00212;ORD-20260604-00212-1;2026-06-04 23:51:28;C008922;S0566;P000264;1;25,56;0,00;EUR;DE;CARD;delivered;177 route de Bordeaux, 20095 Hambourg;;MOBILE_APP
ORD-20260604-00212;ORD-20260604-00212-2;2026-06-04 23:51:28;C008922;S0552;P001343;2;83,34;25,00;EUR;DE;CARD;DELIVERED;177 route de Bordeaux, 20095 Hambourg;;MOBILE_APP
ORD-20260604-00212;ORD-20260604-00212-3;2026-06-04 23:51:28;C992222;S0334;P003659;1;26,23;1,31;EUR;DE;CARD;DELIVERED;177 route de Bordeaux, 20095 Hambourg;;MOBILE_APP
ORD-20260604-00212;ORD-20260604-00212-4;2026-06-04 23:51:28;C008922;S0592;P002496;1;31,97;0,00;EUR;DE;CARD; DELIVERED ;177 route de Bordeaux, 20095 Hambourg;;MOBILE_APP
ORD-20260604-00212;ORD-20260604-00212-5;2026-06-04 23:51:28;C008922;S0154;P007955;2;80,88;0,00;EUR;DE;CARD;DELIVERED;177 route de Bordeaux, 20095 Hambourg;;MOBILE_APP
ORD-20260604-00213;ORD-20260604-00213-1;2026-06-04 20:13:39;C011705;S0274;P001818;1;34,50;0,00;EUR;BE;CARD;RETURNED;173 place de l'Église, 1000 Bruxelles;;WEB
ORD-20260604-00214;ORD-20260604-00214-1;2026-06-04 15:19:34;C016577;S0493;P007109;1;40,17;0,00;EUR;BE;CARD;DELIVERED;65 place de l'Église, 2000 Anvers;;MOBILE_APP
ORD-20260604-00215;ORD-20260604-00215-1;2026-06-04 15:38:22;C000030;S0403;P001231;1;42,38;0,00;EUR;ES;GIFTCARD;DELIVERED;23 place de l'Église, 46001 Valence;FREESHIP;MARKETPLACE_API
ORD-20260604-00216;ORD-20260604-00216-1;2026-06-04 08:56:30;C024731;S0200;P000719;1;56,73;2,84;EUR;DE;CARD;Delivered;9 avenue des Tilleuls, 10115 Berlin;FREESHIP;WEB
ORD-20260604-00216;ORD-20260604-00216-2;2026-06-04 08:56:30;C024731;S0268;P003750;2;126,10;0,00;EUR;DE;CARD;DELIVERED;9 avenue des Tilleuls, 10115 Berlin;FREESHIP;WEB
ORD-20260604-00217;ORD-20260604-00217-1;2026-06-04 13:51:51;C023083;S0213;P007884;1;21,40;0,00;EUR;FR;CARD; DELIVERED ;62 route de Bordeaux, 69003 Lyon;;MOBILE_APP
ORD-20260604-00218;ORD-20260604-00218-1;2026-06-04 15:53:13;C006977;S0443;P001298;2;83,44;8,34;EUR;BE;PAYPAL;DELIVERED;56 rue Victor Hugo, 4000 Liège;;WEB
ORD-20260604-00218;ORD-20260604-00218-2;2026-06-04 15:53:13;C006977;S0326;P006793;1;42,93;0,00;EUR;BE;PAYPAL;DELIVERED;56 rue Victor Hugo, 4000 Liège;;WEB
ORD-20260604-00218;ORD-20260604-00218-3;2026-06-04 15:53:13;C006977;S0268;P003131;1;11,91;0,00;EUR;BE;PAYPAL;DELIVERED;56 rue Victor Hugo, 4000 Liège;;WEB
ORD-20260604-00218;ORD-20260604-00218-4;2026-06-04 15:53:13;C006977;S0108;P007644;1;16,01;0,00;EUR;BE;PAYPAL; DELIVERED ;56 rue Victor Hugo, 4000 Liège;;WEB
ORD-20260604-00218;ORD-20260604-00218-5;2026-06-04 15:53:13;C006977;S0207;P002787;1;12,78;0,00;EUR;BE;PAYPAL; DELIVERED ;56 rue Victor Hugo, 4000 Liège;;WEB
ORD-20260604-00219;ORD-20260604-00219-1;2026-06-04 14:57:10;C016601;S0301;P006119;1;57,51;0,00;EUR;ES;PAYPAL;DELIVERED;33 allée des Peupliers, 46001 Valence;;WEB
ORD-20260604-00220;ORD-20260604-00220-1;2026-06-04 14:49:04;C005222;S0448;P005421;1;35,44;0,00;EUR;ES;CARD;RETURNED;18 chemin des Vignes, 46001 Valence;WELCOME15;MOBILE_APP
ORD-20260604-00221;ORD-20260604-00221-1;2026-06-04 15:18:09;C017127;S0458;P006258;1;25,45;2,54;EUR;BE;CARD;DELIVERED;39 avenue des Tilleuls, 1000 Bruxelles;FREESHIP;MOBILE_APP
ORD-20260604-00221;ORD-20260604-00221-2;2026-06-04 15:18:09;C017127;S0449;P003957;1;63,11;3,16;EUR;BE;CARD;DELIVERED;39 avenue des Tilleuls, 1000 Bruxelles;FREESHIP;MOBILE_APP
ORD-20260604-00222;ORD-20260604-00222-1;2026-06-04 16:07:36;C019519;S0434;P995925;1;73,58;0,00;EUR;FR;CARD;DELIVERED;7 quai des Chartrons, 69003 Lyon;WELCOME15;MOBILE_APP
ORD-20260604-00222;ORD-20260604-00222-2;2026-06-04 16:07:36;C019519;S0366;P006165;4;7,43;4,46;EUR;FR;CARD; DELIVERED ;7 quai des Chartrons, 69003 Lyon;WELCOME15;MOBILE_APP
ORD-20260604-00223;ORD-20260604-00223-1;2026-06-04 15:26:35;C012955;S0506;P006745;1;157,37;23,61;EUR;FR;PAYPAL;DELIVERED;117 cours Gambetta, 35000 Rennes;VIP20;WEB
ORD-20260604-00223;ORD-20260604-00223-2;2026-06-04 15:26:35;C012955;S0195;P000386;3;66,69;0,00;EUR;FR;PAYPAL;DELIVERED;117 cours Gambetta, 35000 Rennes;VIP20;WEB
ORD-20260604-00224;ORD-20260604-00224-1;2026-06-04 15:10:05;C008833;S0081;P005834;1;99,99;0,00;EUR;FR;PAYPAL;DELIVERED;5 place de l'Église, 44000 Nantes;;MOBILE_APP
ORD-20260604-00224;ORD-20260604-00224-2;2026-06-04 15:10:05;C008833;S0408;P002063;2;33,40;0,00;EUR;FR;PAYPAL;Delivered;5 place de l'Église, 44000 Nantes;;MOBILE_APP
ORD-20260604-00225;ORD-20260604-00225-1;2026-06-04 20:54:08;C000975;S0105;P001443;1;21,38;2,14;EUR;DE;CARD;DELIVERED;124 rue du Général Leclerc, 10115 Berlin;WELCOME15;MOBILE_APP
ORD-20260604-00226;ORD-20260604-00226-1;2026-06-04 15:01:08;C012828;S0105;P002020;2;81,58;0,00;EUR;BE;CARD; SHIPPED ;115 quai des Chartrons, 4000 Liège;;MOBILE_APP
ORD-20260604-00226;ORD-20260604-00226-2;2026-06-04 15:01:08;C012828;S0169;P005701;1;189,82;9,49;EUR;BE;CARD;SHIPPED;115 quai des Chartrons, 4000 Liège;;MOBILE_APP
ORD-20260604-00227;ORD-20260604-00227-1;2026-06-04 08:21:39;C002426;S0507;P006594;2;73,36;22,01;EUR;BE;CARD;delivered;171 place de l'Église, 4000 Liège;;MOBILE_APP
ORD-20260604-00227;ORD-20260604-00227-2;2026-06-04 08:21:39;C002426;S0331;P001229;1;13,63;0,00;EUR;BE;CARD;Delivered;171 place de l'Église, 4000 Liège;;MOBILE_APP
ORD-20260604-00227;ORD-20260604-00227-3;2026-06-04 08:21:39;C002426;S0187;P006601;1;162,14;16,21;EUR;BE;CARD;Delivered;171 place de l'Église, 4000 Liège;;MOBILE_APP
ORD-20260604-00228;ORD-20260604-00228-1;2026-06-04 12:47:12;C016715;S0571;P005824;1;203,87;0,00;EUR;BE;CARD; CANCELLED ;11 avenue des Tilleuls, 4000 Liège;VIP20;MOBILE_APP
ORD-20260604-00228;ORD-20260604-00228-2;2026-06-04 12:47:12;C016715;S0048;P001223;1;21,20;0,00;EUR;BE;CARD;cancelled;11 avenue des Tilleuls, 4000 Liège;VIP20;MOBILE_APP
ORD-20260604-00228;ORD-20260604-00228-3;2026-06-04 12:47:12;C016715;S0547;P006864;2;38,33;0,00;EUR;BE;CARD;CANCELLED;11 avenue des Tilleuls, 4000 Liège;VIP20;MOBILE_APP
ORD-20260604-00228;ORD-20260604-00228-4;2026-06-04 12:47:12;C016715;S0082;P007784;4;107,28;0,00;EUR;BE;CARD;CANCELLED;11 avenue des Tilleuls, 4000 Liège;VIP20;MOBILE_APP
ORD-20260604-00229;ORD-20260604-00229-1;2026-06-04 08:04:12;C004934;S0486;P006126;1;63,94;3,20;EUR;FR;TRANSFER;DELIVERED;118 avenue des Tilleuls, 31000 Toulouse;;MOBILE_APP
ORD-20260604-00230;ORD-20260604-00230-1;2026-06-04 18:21:54;C017718;S0470;P005083;1;35,88;0,00;EUR;NL;CARD;DELIVERED;47 cours Gambetta, 1011 Amsterdam;FREESHIP;WEB
ORD-20260604-00230;ORD-20260604-00230-2;2026-06-04 18:21:54;C017718;S0570;P005787;1;89,95;0,00;EUR;NL;CARD; DELIVERED ;47 cours Gambetta, 1011 Amsterdam;FREESHIP;WEB
ORD-20260604-00231;ORD-20260604-00231-1;2026-06-04 21:26:57;C009946;S0484;P007757;1;62,48;0,00;EUR;DE;CARD;delivered;68 avenue des Tilleuls, 10115 Berlin;;MOBILE_APP
ORD-20260604-00232;ORD-20260604-00232-1;2026-06-04 09:00:55;C012047;S0454;P002814;1;37,03;5,55;EUR;BE;CARD;DELIVERED;157 rue Victor Hugo, 1000 Bruxelles;FREESHIP;MOBILE_APP
ORD-20260604-00232;ORD-20260604-00232-2;2026-06-04 09:00:55;C012047;S0307;P007975;2;18,09;0,00;EUR;BE;CARD;DELIVERED;157 rue Victor Hugo, 1000 Bruxelles;FREESHIP;MOBILE_APP
ORD-20260604-00233;ORD-20260604-00233-1;2026-06-04 18:41:34;C001502;S0469;P000027;2;213,34;0,00;EUR;NL;CARD;DELIVERED;160 chemin des Vignes, 1011 Amsterdam;;MOBILE_APP
ORD-20260604-00233;ORD-20260604-00233-2;2026-06-04 18:41:34;C001502;S0218;P990360;3;149,05;44,72;EUR;NL;CARD;Delivered;160 chemin des Vignes, 1011 Amsterdam;;MOBILE_APP
ORD-20260604-00234;ORD-20260604-00234-1;2026-06-04 23:02:47;C023537;S0535;P003281;1;3710;1,86;EUR;IT;CARD;DELIVERED;157 quai des Chartrons, 00184 Rome;FLASH5;WEB
ORD-20260604-00235;ORD-20260604-00235-1;2026-06-04 14:05:16;C018960;S0572;P000383;1;20,17;0,00;EUR;ES;CARD;DELIVERED;64 boulevard Saint-Michel, 28001 Madrid;;MOBILE_APP
ORD-20260604-00236;ORD-20260604-00236-1;2026-06-04 19:10:08;C023022;S0382;P007651;1;54,34;0,00;EUR;ES;CARD;DELIVERED;29 chemin des Vignes, 08001 Barcelone;SUMMER10;MOBILE_APP
ORD-20260604-00237;ORD-20260604-00237-1;2026-06-04 11:17:23;C009973;S0257;P001976;1;103,71;5,19;EUR;FR;CARD;PENDING;152 allée des Peupliers, 44000 Nantes;;WEB
ORD-20260604-00238;ORD-20260604-00238-1;2026-06-04 15:09:19;C010118;S0328;P005768;2;228,72;0,00;EUR;ES;CARD; DELIVERED ;97 impasse du Moulin, 28001 Madrid;FLASH5;MARKETPLACE_API
ORD-20260604-00238;ORD-20260604-00238-2;2026-06-04 15:09:19;C010118;S0207;P006464;1;47,68;0,00;EUR;ES;CARD;DELIVERED;97 impasse du Moulin, 28001 Madrid;FLASH5;MARKETPLACE_API
ORD-20260604-00239;ORD-20260604-00239-1;2026-06-04 21:23:12;C009171;S0339;P003033;1;64,37;0,00;EUR;FR;CARD; CANCELLED ;112 rue du Général Leclerc, 44000 Nantes;FLASH5;WEB
ORD-20260604-00240;ORD-20260604-00240-1;2026-06-04 10:19:03;C004663;S0395;P003510;2;141,97;28,39;EUR;FR;CARD;DELIVERED;172 cours Gambetta, 75011 Paris;;MOBILE_APP
ORD-20260604-00240;ORD-20260604-00240-2;2026-06-04 10:19:03;C004663;S0132;P006588;3;52,07;7,81;EUR;FR;CARD; DELIVERED ;172 cours Gambetta, 75011 Paris;;MOBILE_APP
ORD-20260604-00240;ORD-20260604-00240-3;2026-06-04 10:19:03;C004663;S0254;P006423;3;29,17;8,75;EUR;FR;CARD;delivered;172 cours Gambetta, 75011 Paris;;MOBILE_APP
ORD-20260604-00240;ORD-20260604-00240-4;2026-06-04 10:19:03;C004663;S0404;P006372;1;33,03;3,30;EUR;FR;CARD;DELIVERED;172 cours Gambetta, 75011 Paris;;MOBILE_APP
